word,frequency,scaled_frequency
hoult,42733,0.0000348347725
gooks,42729,0.0000348315118
traer,42723,0.0000348266208
sdphp,42718,0.0000348225449
salek,42717,0.0000348217297
nisim,42712,0.0000348176539
gitar,42711,0.0000348168387
gogel,42709,0.0000348152083
seeke,42704,0.0000348111325
fdcpa,42703,0.0000348103173
arbat,42698,0.0000348062414
opole,42692,0.0000348013504
pomer,42687,0.0000347972745
kunin,42687,0.0000347972745
yobbo,42684,0.0000347948290
parga,42680,0.0000347915683
pxges,42679,0.0000347907532
neher,42668,0.0000347817863
nizar,42666,0.0000347801559
dupla,42662,0.0000347768952
menta,42660,0.0000347752649
leete,42657,0.0000347728194
ooker,42643,0.0000347614069
pacaf,42636,0.0000347557007
feldt,42634,0.0000347540704
thrun,42633,0.0000347532552
creem,42632,0.0000347524400
anony,42632,0.0000347524400
kindy,42624,0.0000347459187
papur,42623,0.0000347451035
lappe,42622,0.0000347442883
rlngs,42621,0.0000347434732
nahco,42619,0.0000347418428
carom,42604,0.0000347296152
rodez,42602,0.0000347279849
myler,42598,0.0000347247242
liamo,42588,0.0000347165725
psyop,42581,0.0000347108662
rexml,42580,0.0000347100511
danas,42578,0.0000347084207
spage,42577,0.0000347076056
acars,42577,0.0000347076056
carny,42572,0.0000347035297
tekoa,42567,0.0000346994538
alken,42559,0.0000346929324
kozik,42556,0.0000346904869
celer,42550,0.0000346855959
shies,42546,0.0000346823352
pearu,42546,0.0000346823352
ciety,42545,0.0000346815200
furie,42543,0.0000346798897
ewige,42543,0.0000346798897
fondi,42537,0.0000346749986
apeks,42537,0.0000346749986
aping,42534,0.0000346725531
bonni,42533,0.0000346717380
ncoic,42532,0.0000346709228
resim,42531,0.0000346701076
kozar,42529,0.0000346684773
viste,42522,0.0000346627711
eroti,42514,0.0000346562497
vaine,42512,0.0000346546193
asefi,42509,0.0000346521738
neals,42505,0.0000346489131
socon,42503,0.0000346472828
kitna,42503,0.0000346472828
tuuli,42499,0.0000346440221
isram,42499,0.0000346440221
rixey,42494,0.0000346399462
tzara,42493,0.0000346391311
famie,42487,0.0000346342400
dabur,42480,0.0000346285338
barne,42477,0.0000346260883
unatt,42476,0.0000346252731
fogli,42474,0.0000346236428
jhana,42472,0.0000346220124
lacma,42468,0.0000346187517
zavod,42467,0.0000346179366
bekaa,42466,0.0000346171214
yesha,42463,0.0000346146759
aving,42463,0.0000346146759
tchar,42461,0.0000346130455
sorbs,42461,0.0000346130455
bucca,42454,0.0000346073393
golwg,42447,0.0000346016331
estel,42445,0.0000346000028
klark,42443,0.0000345983724
itwas,42436,0.0000345926662
kaloo,42429,0.0000345869600
sedie,42426,0.0000345845145
izzle,42420,0.0000345796234
hotep,42419,0.0000345788083
cuddl,42419,0.0000345788083
mayde,42414,0.0000345747324
koryo,42408,0.0000345698414
ncome,42401,0.0000345641352
titov,42393,0.0000345576138
skiba,42390,0.0000345551683
rexec,42390,0.0000345551683
dquot,42386,0.0000345519076
taler,42377,0.0000345445710
prawo,42377,0.0000345445710
iusto,42374,0.0000345421255
skoal,42373,0.0000345413103
okino,42364,0.0000345339738
rizza,42363,0.0000345331586
beuty,42363,0.0000345331586
pusst,42354,0.0000345258221
sakha,42353,0.0000345250069
usque,42348,0.0000345209310
seras,42321,0.0000344989214
shean,42319,0.0000344972910
goltz,42312,0.0000344915848
flict,42306,0.0000344866938
indot,42299,0.0000344809876
caban,42299,0.0000344809876
rigth,42296,0.0000344785420
xppro,42288,0.0000344720207
nuoro,42279,0.0000344646841
finfo,42278,0.0000344638689
dopes,42277,0.0000344630538
ivars,42276,0.0000344622386
boyan,42272,0.0000344589779
ancic,42272,0.0000344589779
curva,42271,0.0000344581627
bardi,42269,0.0000344565324
lovan,42263,0.0000344516413
koans,42253,0.0000344434896
thant,42251,0.0000344418593
igate,42251,0.0000344418593
userv,42250,0.0000344410441
cofes,42238,0.0000344312620
amcis,42227,0.0000344222951
indet,42213,0.0000344108827
ryrie,42206,0.0000344051765
molla,42202,0.0000344019158
shein,42201,0.0000344011006
ganni,42194,0.0000343953944
flamm,42179,0.0000343831668
makka,42172,0.0000343774606
durty,42169,0.0000343750151
kober,42168,0.0000343741999
mloda,42160,0.0000343676786
githa,42159,0.0000343668634
imach,42154,0.0000343627875
topia,42147,0.0000343570813
vongo,42143,0.0000343538206
aswel,42142,0.0000343530055
tkwin,42134,0.0000343464841
jmlab,42133,0.0000343456689
jorie,42129,0.0000343424082
karak,42119,0.0000343342565
roehm,42112,0.0000343285503
excal,42100,0.0000343187682
zaoui,42097,0.0000343163227
tippi,42096,0.0000343155075
daugh,42093,0.0000343130620
rooij,42086,0.0000343073558
hrqol,42082,0.0000343040951
eazel,42082,0.0000343040951
tiens,42078,0.0000343008344
gragg,42078,0.0000343008344
fudgy,42078,0.0000343008344
lasch,42073,0.0000342967585
cazzi,42066,0.0000342910523
xwrwn,42065,0.0000342902372
draba,42062,0.0000342877916
weick,42061,0.0000342869765
prssa,42058,0.0000342845310
motus,42057,0.0000342837158
samsa,42056,0.0000342829006
mendy,42050,0.0000342780096
solia,42036,0.0000342665972
alica,42033,0.0000342641516
hanus,42029,0.0000342608909
rocka,42028,0.0000342600758
terah,42024,0.0000342568151
matan,42020,0.0000342535544
citer,42011,0.0000342462178
monda,42005,0.0000342413268
cityu,42000,0.0000342372509
loquo,41997,0.0000342348054
eitem,41991,0.0000342299144
waktu,41983,0.0000342233930
aboue,41981,0.0000342217627
osdir,41978,0.0000342193171
barua,41978,0.0000342193171
chatt,41974,0.0000342160565
magar,41973,0.0000342152413
lenta,41969,0.0000342119806
ronal,41965,0.0000342087199
batok,41962,0.0000342062744
iperf,41957,0.0000342021985
macek,41953,0.0000341989378
lores,41944,0.0000341916013
qbert,41941,0.0000341891558
haake,41939,0.0000341875254
uarts,41937,0.0000341858951
pheno,41933,0.0000341826344
velda,41932,0.0000341818192
runup,41928,0.0000341785585
eliya,41928,0.0000341785585
movir,41927,0.0000341777433
metod,41915,0.0000341679613
adven,41914,0.0000341671461
dinna,41912,0.0000341655157
democ,41911,0.0000341647006
pland,41903,0.0000341581792
juans,41900,0.0000341557337
bisho,41900,0.0000341557337
neneh,41898,0.0000341541033
linum,41894,0.0000341508426
edpug,41888,0.0000341459516
lindi,41884,0.0000341426909
tooms,41882,0.0000341410606
kooij,41878,0.0000341377999
hiles,41877,0.0000341369847
triga,41876,0.0000341361695
arlin,41874,0.0000341345392
amuro,41874,0.0000341345392
gools,41866,0.0000341280178
sdesc,41863,0.0000341255723
poels,41862,0.0000341247571
huish,41857,0.0000341206813
hanko,41856,0.0000341198661
nacds,41855,0.0000341190509
fputc,41850,0.0000341149750
taked,41849,0.0000341141599
molon,41847,0.0000341125295
arnis,41845,0.0000341108992
lcase,41844,0.0000341100840
krige,41841,0.0000341076385
amata,41838,0.0000341051930
nkosi,41833,0.0000341011171
gslis,41831,0.0000340994868
shags,41829,0.0000340978564
egads,41819,0.0000340897047
buies,41815,0.0000340864440
zeker,41811,0.0000340831833
ciona,41798,0.0000340725861
splog,41784,0.0000340611736
jaggy,41772,0.0000340513916
mezei,41769,0.0000340489461
anisa,41767,0.0000340473157
waard,41765,0.0000340456854
tiina,41761,0.0000340424247
phpne,41758,0.0000340399792
moter,41758,0.0000340399792
khera,41755,0.0000340375336
nidcd,41754,0.0000340367185
novie,41753,0.0000340359033
avete,41751,0.0000340342730
croma,41750,0.0000340334578
lviii,41744,0.0000340285667
yahpo,41741,0.0000340261212
mcvie,41738,0.0000340236757
royan,41735,0.0000340212302
isics,41733,0.0000340195998
droge,41728,0.0000340155240
hinch,41720,0.0000340090026
marri,41719,0.0000340081874
gozer,41717,0.0000340065571
weist,41713,0.0000340032964
pferd,41711,0.0000340016660
bolls,41704,0.0000339959598
rusin,41699,0.0000339918840
tatro,41696,0.0000339894385
slony,41692,0.0000339861778
ecash,41691,0.0000339853626
ricos,41690,0.0000339845474
salif,41689,0.0000339837322
anpec,41687,0.0000339821019
esata,41680,0.0000339763957
dhani,41676,0.0000339731350
tulku,41674,0.0000339715047
todor,41674,0.0000339715047
panti,41672,0.0000339698743
scwcd,41671,0.0000339690591
atrox,41669,0.0000339674288
tigar,41664,0.0000339633529
keddy,41664,0.0000339633529
fusee,41659,0.0000339592771
conce,41657,0.0000339576467
baric,41654,0.0000339552012
engng,41653,0.0000339543860
khiri,41649,0.0000339511253
capek,41648,0.0000339503102
acpid,41648,0.0000339503102
socie,41645,0.0000339478647
nimpo,41643,0.0000339462343
kaner,41639,0.0000339429736
aziza,41639,0.0000339429736
neasc,41627,0.0000339331915
jassi,41614,0.0000339225943
julee,41613,0.0000339217791
rnzaf,41608,0.0000339177033
kelch,41602,0.0000339128122
johnm,41594,0.0000339062908
xanth,41591,0.0000339038453
culms,41591,0.0000339038453
ecode,41590,0.0000339030302
pieri,41587,0.0000339005846
sarti,41580,0.0000338948784
jyrki,41577,0.0000338924329
ntldr,41574,0.0000338899874
ddrum,41571,0.0000338875419
digne,41569,0.0000338859115
doull,41568,0.0000338850964
cowin,41565,0.0000338826508
tment,41551,0.0000338712384
ondon,41551,0.0000338712384
hisax,41549,0.0000338696081
poofy,41542,0.0000338639019
eupen,41541,0.0000338630867
cattt,41541,0.0000338630867
andrx,41538,0.0000338606412
nogle,41535,0.0000338581957
demus,41535,0.0000338581957
kosek,41534,0.0000338573805
ticos,41533,0.0000338565653
droms,41531,0.0000338549350
ioffe,41530,0.0000338541198
arsen,41526,0.0000338508591
seibu,41520,0.0000338459681
partn,41520,0.0000338459681
desca,41519,0.0000338451529
yurok,41517,0.0000338435226
degre,41509,0.0000338370012
rilla,41507,0.0000338353708
usati,41502,0.0000338312950
douai,41502,0.0000338312950
bagni,41497,0.0000338272191
iwona,41492,0.0000338231432
sajka,41485,0.0000338174370
csnet,41479,0.0000338125460
langu,41476,0.0000338101005
lothe,41462,0.0000337986881
tanny,41454,0.0000337921667
fifer,41451,0.0000337897212
cholo,41445,0.0000337848301
wafts,41443,0.0000337831998
reily,41440,0.0000337807543
cowal,41438,0.0000337791239
cumby,41437,0.0000337783087
efore,41424,0.0000337677115
yoest,41422,0.0000337660812
dueck,41422,0.0000337660812
daveb,41419,0.0000337636356
initi,41414,0.0000337595598
veres,41410,0.0000337562991
braco,41408,0.0000337546687
nicet,41405,0.0000337522232
coned,41397,0.0000337457018
pervs,41390,0.0000337399956
rotas,41389,0.0000337391805
etage,41383,0.0000337342894
korma,41365,0.0000337196163
aaene,41365,0.0000337196163
nanty,41360,0.0000337155404
confe,41359,0.0000337147253
soffa,41348,0.0000337057584
fondu,41338,0.0000336976067
donts,41330,0.0000336910853
lupul,41325,0.0000336870094
tveit,41320,0.0000336829335
natte,41319,0.0000336821184
hemes,41315,0.0000336788577
marck,41314,0.0000336780425
ciuti,41310,0.0000336747818
cants,41309,0.0000336739666
erson,41304,0.0000336698908
sivas,41300,0.0000336666301
grego,41299,0.0000336658149
genex,41294,0.0000336617391
etait,41291,0.0000336592935
bdale,41291,0.0000336592935
nisei,41285,0.0000336544025
shawu,41282,0.0000336519570
gluco,41282,0.0000336519570
pwgen,41281,0.0000336511418
wufei,41280,0.0000336503266
vagin,41280,0.0000336503266
fungo,41280,0.0000336503266
sirtf,41274,0.0000336454356
rench,41274,0.0000336454356
nznog,41274,0.0000336454356
renna,41270,0.0000336421749
einde,41266,0.0000336389142
nbint,41264,0.0000336372839
runts,41260,0.0000336340232
onrec,41260,0.0000336340232
munna,41255,0.0000336299473
exami,41248,0.0000336242411
formz,41246,0.0000336226108
toles,41244,0.0000336209804
lynns,41243,0.0000336201653
limed,41243,0.0000336201653
swnts,41235,0.0000336136439
unrar,41234,0.0000336128287
eomer,41230,0.0000336095680
ushba,41228,0.0000336079377
luaus,41227,0.0000336071225
ajahn,41225,0.0000336054921
ihara,41222,0.0000336030466
farin,41220,0.0000336014163
meile,41213,0.0000335957101
gaura,41202,0.0000335867432
azole,41201,0.0000335859280
jalna,41191,0.0000335777763
ygold,41188,0.0000335753308
unhip,41188,0.0000335753308
joash,41184,0.0000335720701
hohen,41183,0.0000335712549
treno,41182,0.0000335704397
itlib,41182,0.0000335704397
hunns,41182,0.0000335704397
econd,41179,0.0000335679942
zorra,41178,0.0000335671790
notiz,41177,0.0000335663639
ivrea,41175,0.0000335647335
spaza,41173,0.0000335631032
coqui,41162,0.0000335541363
kulow,41161,0.0000335533211
isler,41161,0.0000335533211
serpa,41160,0.0000335525059
rorem,41160,0.0000335525059
ispot,41157,0.0000335500604
valvo,41154,0.0000335476149
adger,41149,0.0000335435390
shuey,41140,0.0000335362025
psaps,41140,0.0000335362025
kolla,41140,0.0000335362025
tanzi,41138,0.0000335345721
stero,41138,0.0000335345721
xsvcd,41137,0.0000335337570
dekor,41135,0.0000335321266
adesa,41135,0.0000335321266
capit,41129,0.0000335272356
irisa,41125,0.0000335239749
ulman,41122,0.0000335215294
ipsen,41121,0.0000335207142
senga,41120,0.0000335198990
bages,41111,0.0000335125625
spang,41109,0.0000335109321
stoff,41104,0.0000335068563
grupe,41102,0.0000335052259
gotan,41101,0.0000335044107
ohura,41100,0.0000335035956
kamus,41092,0.0000334970742
tabke,41089,0.0000334946287
soort,41089,0.0000334946287
pulpy,41088,0.0000334938135
debus,41084,0.0000334905528
gulik,41083,0.0000334897376
luser,41074,0.0000334824011
raimo,41069,0.0000334783252
socha,41068,0.0000334775100
pigmy,41068,0.0000334775100
mikeb,41067,0.0000334766949
sugli,41066,0.0000334758797
olhos,41066,0.0000334758797
morir,41064,0.0000334742493
luiza,41062,0.0000334726190
sunex,41055,0.0000334669128
dmarc,41054,0.0000334660976
verda,41045,0.0000334587611
uster,41039,0.0000334538700
viole,41029,0.0000334457183
koshi,41025,0.0000334424576
pcnet,41019,0.0000334375666
ioana,41017,0.0000334359362
moene,41015,0.0000334343059
samms,41012,0.0000334318604
minch,41012,0.0000334318604
mandl,41004,0.0000334253390
hypes,40997,0.0000334196328
kleur,40992,0.0000334155569
nehgs,40990,0.0000334139266
braut,40990,0.0000334139266
losec,40988,0.0000334122962
mazal,40979,0.0000334049597
nutek,40971,0.0000333984383
blaeu,40962,0.0000333911017
tibus,40961,0.0000333902866
taize,40960,0.0000333894714
linka,40948,0.0000333796893
dermo,40943,0.0000333756135
rebin,40938,0.0000333715376
bukem,40937,0.0000333707224
estim,40929,0.0000333642010
evalf,40923,0.0000333593100
solut,40918,0.0000333552341
bosko,40902,0.0000333421914
ripka,40896,0.0000333373003
envox,40895,0.0000333364852
trvel,40893,0.0000333348548
miran,40888,0.0000333307790
acedb,40885,0.0000333283334
gleim,40883,0.0000333267031
canim,40881,0.0000333250728
espio,40867,0.0000333136603
ngine,40859,0.0000333071390
sarco,40857,0.0000333055086
penso,40856,0.0000333046934
kennt,40851,0.0000333006176
khali,40849,0.0000332989872
rcsid,40848,0.0000332981721
piczo,40845,0.0000332957265
hruby,40842,0.0000332932810
ebers,40838,0.0000332900203
dolio,40837,0.0000332892052
opseu,40833,0.0000332859445
foody,40829,0.0000332826838
allwn,40826,0.0000332802383
torno,40825,0.0000332794231
venas,40824,0.0000332786079
zhuan,40819,0.0000332745321
anina,40811,0.0000332680107
ricca,40810,0.0000332671955
falle,40809,0.0000332663803
jswat,40804,0.0000332623045
prars,40799,0.0000332582286
miame,40799,0.0000332582286
mabie,40798,0.0000332574134
samra,40797,0.0000332565983
saura,40787,0.0000332484465
listo,40781,0.0000332435555
indon,40774,0.0000332378493
habet,40767,0.0000332321431
gehts,40764,0.0000332296976
preso,40755,0.0000332223610
agris,40747,0.0000332158396
passu,40746,0.0000332150244
requa,40741,0.0000332109486
nstep,40741,0.0000332109486
benue,40741,0.0000332109486
milad,40731,0.0000332027969
lyzed,40731,0.0000332027969
ditor,40727,0.0000331995362
rango,40718,0.0000331921996
nanti,40705,0.0000331816024
kirti,40699,0.0000331767113
shold,40689,0.0000331685596
dubbs,40689,0.0000331685596
elwha,40683,0.0000331636686
comit,40677,0.0000331587775
razon,40672,0.0000331547017
dubay,40672,0.0000331547017
hosei,40662,0.0000331465499
abeta,40661,0.0000331457348
oppel,40659,0.0000331441044
pucon,40657,0.0000331424741
borin,40655,0.0000331408437
akagi,40655,0.0000331408437
lepas,40651,0.0000331375830
simco,40648,0.0000331351375
uhler,40644,0.0000331318768
aroun,40644,0.0000331318768
muris,40636,0.0000331253555
panko,40631,0.0000331212796
orgue,40630,0.0000331204644
flits,40623,0.0000331147582
stics,40618,0.0000331106823
invio,40617,0.0000331098672
avise,40613,0.0000331066065
raval,40609,0.0000331033458
bibra,40607,0.0000331017155
casei,40603,0.0000330984548
nyxem,40600,0.0000330960092
banck,40593,0.0000330903030
galop,40586,0.0000330845968
jlarc,40585,0.0000330837817
azlan,40580,0.0000330797058
kasaa,40579,0.0000330788906
bnpft,40578,0.0000330780754
rapra,40575,0.0000330756299
umair,40573,0.0000330739996
chipp,40573,0.0000330739996
delts,40571,0.0000330723692
nuima,40570,0.0000330715541
vfile,40566,0.0000330682934
rotem,40565,0.0000330674782
ducey,40565,0.0000330674782
kerst,40562,0.0000330650327
genda,40559,0.0000330625872
unscr,40557,0.0000330609568
kungl,40554,0.0000330585113
fucka,40549,0.0000330544354
pipec,40548,0.0000330536203
margy,40544,0.0000330503596
pleon,40540,0.0000330470989
tiros,40539,0.0000330462837
selpa,40536,0.0000330438382
issam,40527,0.0000330365016
taner,40524,0.0000330340561
heier,40522,0.0000330324258
dryed,40522,0.0000330324258
colca,40517,0.0000330283499
laube,40508,0.0000330210134
spiss,40502,0.0000330161223
algun,40499,0.0000330136768
eubie,40497,0.0000330120465
vitry,40494,0.0000330096009
uncon,40494,0.0000330096009
amera,40494,0.0000330096009
orcia,40490,0.0000330063403
cedis,40486,0.0000330030796
pyssy,40476,0.0000329949278
patin,40474,0.0000329932975
leick,40467,0.0000329875913
dosis,40458,0.0000329802547
sprot,40453,0.0000329761789
telok,40451,0.0000329745485
ldots,40447,0.0000329712878
geren,40440,0.0000329655816
dicen,40439,0.0000329647664
caida,40438,0.0000329639513
nemco,40432,0.0000329590602
climo,40426,0.0000329541692
qurei,40412,0.0000329427568
khoon,40412,0.0000329427568
niscc,40402,0.0000329346051
tutos,40399,0.0000329321595
wakey,40395,0.0000329288989
pugin,40387,0.0000329223775
fatta,40385,0.0000329207471
ecorv,40381,0.0000329174864
chaep,40381,0.0000329174864
uulib,40378,0.0000329150409
imado,40377,0.0000329142257
drear,40377,0.0000329142257
chaux,40368,0.0000329068892
swapo,40366,0.0000329052588
demko,40366,0.0000329052588
dnepr,40362,0.0000329019982
laggy,40361,0.0000329011830
noton,40358,0.0000328987375
nacdl,40358,0.0000328987375
antiq,40358,0.0000328987375
bcron,40353,0.0000328946616
insat,40352,0.0000328938464
novar,40351,0.0000328930313
hivos,40351,0.0000328930313
solco,40339,0.0000328832492
uchod,40337,0.0000328816188
erotc,40333,0.0000328783581
sluis,40331,0.0000328767278
actfl,40329,0.0000328750975
gecco,40326,0.0000328726519
yehey,40321,0.0000328685761
bokeh,40320,0.0000328677609
eshte,40318,0.0000328661306
ifrss,40316,0.0000328645002
peppe,40315,0.0000328636850
hasim,40298,0.0000328498271
choux,40291,0.0000328441209
hemis,40290,0.0000328433057
canoa,40287,0.0000328408602
chale,40282,0.0000328367843
touby,40281,0.0000328359692
aipge,40267,0.0000328245568
pilla,40255,0.0000328147747
diamo,40255,0.0000328147747
pompa,40254,0.0000328139595
dieth,40246,0.0000328074381
dessy,40246,0.0000328074381
icuii,40237,0.0000328001016
foola,40231,0.0000327952105
satta,40225,0.0000327903195
nenas,40216,0.0000327829829
wwood,40213,0.0000327805374
eyler,40213,0.0000327805374
abetz,40213,0.0000327805374
nogin,40204,0.0000327732009
modin,40203,0.0000327723857
aacom,40202,0.0000327715705
possa,40201,0.0000327707554
maina,40200,0.0000327699402
ezrin,40200,0.0000327699402
ariga,40198,0.0000327683098
adyar,40195,0.0000327658643
jills,40192,0.0000327634188
kasih,40190,0.0000327617885
tbone,40186,0.0000327585278
plock,40185,0.0000327577126
kefka,40176,0.0000327503760
atomz,40168,0.0000327438547
slunk,40167,0.0000327430395
doubs,40167,0.0000327430395
sibly,40153,0.0000327316271
manch,40153,0.0000327316271
suppy,40149,0.0000327283664
inada,40146,0.0000327259209
yelps,40144,0.0000327242905
redex,40142,0.0000327226602
virga,40140,0.0000327210298
wustl,40134,0.0000327161388
bhanu,40131,0.0000327136933
teitl,40130,0.0000327128781
nzoss,40127,0.0000327104326
muray,40126,0.0000327096174
hemin,40119,0.0000327039112
neate,40118,0.0000327030960
qsize,40116,0.0000327014657
pjpeg,40113,0.0000326990202
ossur,40111,0.0000326973898
katan,40110,0.0000326965746
chann,40108,0.0000326949443
msecs,40105,0.0000326924988
laron,40103,0.0000326908684
cellu,40103,0.0000326908684
usphs,40102,0.0000326900533
fcode,40100,0.0000326884229
radvd,40096,0.0000326851622
avgas,40092,0.0000326819015
qstat,40088,0.0000326786408
raita,40083,0.0000326745650
hedon,40076,0.0000326688588
inlaw,40071,0.0000326647829
tonet,40066,0.0000326607071
hablo,40061,0.0000326566312
subif,40059,0.0000326550008
rense,40057,0.0000326533705
hylan,40057,0.0000326533705
saheb,40056,0.0000326525553
pymca,40055,0.0000326517402
latka,40054,0.0000326509250
jumpn,40051,0.0000326484795
troys,40050,0.0000326476643
stria,40045,0.0000326435884
dapto,40041,0.0000326403277
fcron,40033,0.0000326338064
zafon,40030,0.0000326313608
razin,40028,0.0000326297305
vaddr,40025,0.0000326272850
firmy,40024,0.0000326264698
eligi,40019,0.0000326223939
khufu,40013,0.0000326175029
halma,40013,0.0000326175029
easts,40013,0.0000326175029
strid,40006,0.0000326117967
heriz,40004,0.0000326101663
pusys,40003,0.0000326093512
lapto,40002,0.0000326085360
pirsa,40001,0.0000326077208
dolch,39999,0.0000326060905
avita,39999,0.0000326060905
deras,39987,0.0000325963084
tname,39978,0.0000325889719
tarmo,39965,0.0000325783746
chene,39961,0.0000325751139
conns,39954,0.0000325694077
tblsp,39951,0.0000325669622
cowls,39950,0.0000325661470
golla,39949,0.0000325653319
carme,39942,0.0000325596256
munck,39932,0.0000325514739
racey,39931,0.0000325506587
qfont,39931,0.0000325506587
pippo,39928,0.0000325482132
nyseg,39925,0.0000325457677
certa,39923,0.0000325441374
bolte,39920,0.0000325416918
strib,39919,0.0000325408767
khung,39918,0.0000325400615
noren,39915,0.0000325376160
jacka,39915,0.0000325376160
ducat,39914,0.0000325368008
wurth,39911,0.0000325343553
nchar,39909,0.0000325327249
kenta,39908,0.0000325319098
tenba,39895,0.0000325213125
suuri,39894,0.0000325204974
propp,39893,0.0000325196822
allam,39893,0.0000325196822
oscom,39892,0.0000325188670
anole,39883,0.0000325115305
iftar,39882,0.0000325107153
juggy,39881,0.0000325099001
coved,39880,0.0000325090849
novex,39879,0.0000325082698
nazwa,39875,0.0000325050091
etzel,39875,0.0000325050091
idate,39870,0.0000325009332
poing,39869,0.0000325001180
murti,39866,0.0000324976725
talin,39863,0.0000324952270
gatta,39855,0.0000324887056
bryer,39855,0.0000324887056
fiers,39852,0.0000324862601
donen,39851,0.0000324854449
icers,39847,0.0000324821842
gauld,39847,0.0000324821842
lexey,39843,0.0000324789236
tuffs,39840,0.0000324764780
moshu,39839,0.0000324756629
buser,39838,0.0000324748477
vevay,39833,0.0000324707718
allel,39827,0.0000324658808
rusby,39824,0.0000324634353
tsuba,39823,0.0000324626201
ffeil,39823,0.0000324626201
torok,39820,0.0000324601746
sudsy,39819,0.0000324593594
kairi,39817,0.0000324577291
bleem,39814,0.0000324552835
rimer,39811,0.0000324528380
addit,39800,0.0000324438711
bahay,39784,0.0000324308284
gjort,39781,0.0000324283828
huose,39779,0.0000324267525
edhec,39779,0.0000324267525
homma,39778,0.0000324259373
neers,39772,0.0000324210463
iapmo,39772,0.0000324210463
tomaz,39766,0.0000324161553
kisan,39762,0.0000324128946
stari,39759,0.0000324104491
ahler,39759,0.0000324104491
micas,39750,0.0000324031125
nager,39745,0.0000323990366
reinf,39740,0.0000323949608
letit,39730,0.0000323868090
gbits,39730,0.0000323868090
stumm,39724,0.0000323819180
trael,39723,0.0000323811028
elute,39723,0.0000323811028
ranji,39721,0.0000323794725
veldt,39718,0.0000323770270
jguru,39718,0.0000323770270
moros,39710,0.0000323705056
tinct,39709,0.0000323696904
gjdoc,39705,0.0000323664297
mozal,39703,0.0000323647994
copag,39696,0.0000323590932
revio,39694,0.0000323574628
himal,39693,0.0000323566477
eorum,39689,0.0000323533870
brevi,39688,0.0000323525718
randr,39677,0.0000323436049
scuds,39676,0.0000323427897
arlis,39668,0.0000323362683
belum,39666,0.0000323346380
artix,39661,0.0000323305621
pshaw,39660,0.0000323297470
yngve,39657,0.0000323273014
bunia,39646,0.0000323183345
sadan,39645,0.0000323175194
vokal,39643,0.0000323158890
allos,39639,0.0000323126283
lordi,39631,0.0000323061070
goyim,39630,0.0000323052918
bigga,39628,0.0000323036614
tated,39625,0.0000323012159
talli,39625,0.0000323012159
ruban,39618,0.0000322955097
rosho,39618,0.0000322955097
nativ,39617,0.0000322946945
bushi,39617,0.0000322946945
mkdep,39614,0.0000322922490
klugh,39609,0.0000322881732
amedd,39607,0.0000322865428
cenla,39606,0.0000322857276
lehar,39603,0.0000322832821
gropp,39598,0.0000322792063
veach,39581,0.0000322653483
shaya,39577,0.0000322620876
ephod,39569,0.0000322555662
fitly,39568,0.0000322547511
limas,39567,0.0000322539359
jazze,39567,0.0000322539359
gnoll,39563,0.0000322506752
hiren,39553,0.0000322425235
naspa,39544,0.0000322351869
dlsym,39534,0.0000322270352
berol,39527,0.0000322213290
speas,39524,0.0000322188835
gines,39521,0.0000322164380
ghood,39516,0.0000322123621
wsabi,39511,0.0000322082862
uttam,39509,0.0000322066559
xylan,39507,0.0000322050255
nehrp,39506,0.0000322042104
coman,39503,0.0000322017649
taren,39499,0.0000321985042
honus,39496,0.0000321960586
frani,39495,0.0000321952435
tefft,39493,0.0000321936131
mench,39492,0.0000321927980
wonko,39489,0.0000321903524
bassy,39488,0.0000321895373
melby,39486,0.0000321879069
pnnoc,39480,0.0000321830159
sonik,39479,0.0000321822007
matai,39476,0.0000321797552
zorin,39469,0.0000321740490
sarne,39466,0.0000321716035
pedis,39462,0.0000321683428
buist,39457,0.0000321642669
tatas,39456,0.0000321634517
drood,39450,0.0000321585607
asymp,39450,0.0000321585607
corvo,39449,0.0000321577455
kouga,39446,0.0000321553000
eglug,39445,0.0000321544848
luken,39442,0.0000321520393
newbb,39439,0.0000321495938
pread,39438,0.0000321487786
criar,39438,0.0000321487786
coppi,39416,0.0000321308448
hyjal,39414,0.0000321292145
yoong,39413,0.0000321283993
havea,39413,0.0000321283993
gompa,39410,0.0000321259538
igetc,39407,0.0000321235083
rissa,39406,0.0000321226931
waeco,39403,0.0000321202476
weale,39394,0.0000321129110
koine,39394,0.0000321129110
mausb,39391,0.0000321104655
corpn,39390,0.0000321096503
batre,39387,0.0000321072048
elion,39385,0.0000321055745
miaka,39365,0.0000320892710
zirin,39357,0.0000320827496
medex,39354,0.0000320803041
micco,39352,0.0000320786738
sivun,39351,0.0000320778586
kolya,39349,0.0000320762283
apers,39349,0.0000320762283
lipil,39344,0.0000320721524
cipal,39333,0.0000320631855
wiltz,39330,0.0000320607400
dreds,39329,0.0000320599248
saiki,39328,0.0000320591096
shifa,39323,0.0000320550338
couns,39320,0.0000320525883
leamy,39318,0.0000320509579
glina,39317,0.0000320501427
hoppa,39315,0.0000320485124
opirg,39312,0.0000320460669
pelem,39307,0.0000320419910
sprep,39300,0.0000320362848
auran,39300,0.0000320362848
sauli,39297,0.0000320338393
bluet,39292,0.0000320297634
sakae,39290,0.0000320281331
tesar,39289,0.0000320273179
freeb,39289,0.0000320273179
