word,preference,pos_score,scaled_pos_score,frequency,scaled_frequency
gayda,1.30142312e-16,0,1e-11,15965,1.30142312e-05
advid,1.30142312e-16,0,1e-11,15965,1.30142312e-05
morrl,1.30126009e-16,0,1e-11,15963,1.30126009e-05
demel,1.30126009e-16,0,1e-11,15963,1.30126009e-05
opaca,1.30117857e-16,0,1e-11,15962,1.30117857e-05
eissa,1.3010970499999999e-16,0,1e-11,15961,1.30109705e-05
devfn,1.30093402e-16,0,1e-11,15959,1.30093402e-05
ctrlr,1.30093402e-16,0,1e-11,15959,1.30093402e-05
thero,1.3008524999999998e-16,0,1e-11,15958,1.3008525e-05
letip,1.3008524999999998e-16,0,1e-11,15958,1.3008525e-05
swreg,1.30077098e-16,0,1e-11,15957,1.30077098e-05
mliif,1.30052643e-16,0,1e-11,15954,1.30052643e-05
yushu,1.30044491e-16,0,1e-11,15953,1.30044491e-05
wgout,1.3003633999999998e-16,0,1e-11,15952,1.3003634e-05
sethu,1.3003633999999998e-16,0,1e-11,15952,1.3003634e-05
gaida,1.30028188e-16,0,1e-11,15951,1.30028188e-05
mirch,1.30003733e-16,0,1e-11,15948,1.30003733e-05
eates,1.29995581e-16,0,1e-11,15947,1.29995581e-05
wcard,1.29987429e-16,0,1e-11,15946,1.29987429e-05
breas,1.29987429e-16,0,1e-11,15946,1.29987429e-05
broll,1.2997927799999999e-16,0,1e-11,15945,1.29979278e-05
jossy,1.29954822e-16,0,1e-11,15942,1.29954822e-05
mcash,1.29946671e-16,0,1e-11,15941,1.29946671e-05
xless,1.29930367e-16,0,1e-11,15939,1.29930367e-05
duino,1.29930367e-16,0,1e-11,15939,1.29930367e-05
dding,1.29922216e-16,0,1e-11,15938,1.29922216e-05
raila,1.29914064e-16,0,1e-11,15937,1.29914064e-05
mercr,1.2990591199999999e-16,0,1e-11,15936,1.29905912e-05
supan,1.29889609e-16,0,1e-11,15934,1.29889609e-05
oakar,1.29889609e-16,0,1e-11,15934,1.29889609e-05
torke,1.2988145699999998e-16,0,1e-11,15933,1.29881457e-05
asaad,1.29857002e-16,0,1e-11,15930,1.29857002e-05
zoila,1.2984885e-16,0,1e-11,15929,1.2984885e-05
beebo,1.29840698e-16,0,1e-11,15928,1.29840698e-05
navle,1.29816243e-16,0,1e-11,15925,1.29816243e-05
navoi,1.29808091e-16,0,1e-11,15924,1.29808091e-05
kegal,1.2979994e-16,0,1e-11,15923,1.2979994e-05
batin,1.2979994e-16,0,1e-11,15923,1.2979994e-05
finir,1.29791788e-16,0,1e-11,15922,1.29791788e-05
ilisu,1.29783636e-16,0,1e-11,15921,1.29783636e-05
unace,1.2977548499999999e-16,0,1e-11,15920,1.29775485e-05
orafi,1.2975918099999998e-16,0,1e-11,15918,1.29759181e-05
alkis,1.2975918099999998e-16,0,1e-11,15918,1.29759181e-05
abien,1.2975918099999998e-16,0,1e-11,15918,1.29759181e-05
timwi,1.29751029e-16,0,1e-11,15917,1.29751029e-05
rised,1.29734726e-16,0,1e-11,15915,1.29734726e-05
imsdb,1.29734726e-16,0,1e-11,15915,1.29734726e-05
gifls,1.29734726e-16,0,1e-11,15915,1.29734726e-05
roxon,1.29726574e-16,0,1e-11,15914,1.29726574e-05
eaven,1.29718422e-16,0,1e-11,15913,1.29718422e-05
torcy,1.2971027099999999e-16,0,1e-11,15912,1.29710271e-05
modos,1.2971027099999999e-16,0,1e-11,15912,1.29710271e-05
knerr,1.2971027099999999e-16,0,1e-11,15912,1.29710271e-05
hrand,1.2970211899999999e-16,0,1e-11,15911,1.29702119e-05
rajin,1.29669512e-16,0,1e-11,15907,1.29669512e-05
woemn,1.29653209e-16,0,1e-11,15905,1.29653209e-05
taqqu,1.29653209e-16,0,1e-11,15905,1.29653209e-05
mapps,1.29653209e-16,0,1e-11,15905,1.29653209e-05
oppty,1.2963690499999999e-16,0,1e-11,15903,1.29636905e-05
idiet,1.2962060199999998e-16,0,1e-11,15901,1.29620602e-05
walet,1.2961245e-16,0,1e-11,15900,1.2961245e-05
setec,1.2961245e-16,0,1e-11,15900,1.2961245e-05
gibex,1.29596147e-16,0,1e-11,15898,1.29596147e-05
girba,1.29587995e-16,0,1e-11,15897,1.29587995e-05
dglap,1.29587995e-16,0,1e-11,15897,1.29587995e-05
granc,1.29579843e-16,0,1e-11,15896,1.29579843e-05
aimai,1.29579843e-16,0,1e-11,15896,1.29579843e-05
adpkd,1.29579843e-16,0,1e-11,15896,1.29579843e-05
rcent,1.2956353999999998e-16,0,1e-11,15894,1.2956354e-05
aryel,1.2955538799999998e-16,0,1e-11,15893,1.29555388e-05
lapps,1.2953908399999998e-16,0,1e-11,15891,1.29539084e-05
noded,1.29530933e-16,0,1e-11,15890,1.29530933e-05
golic,1.29530933e-16,0,1e-11,15890,1.29530933e-05
couts,1.29530933e-16,0,1e-11,15890,1.29530933e-05
endan,1.29514629e-16,0,1e-11,15888,1.29514629e-05
isize,1.29490174e-16,0,1e-11,15885,1.29490174e-05
anjar,1.29490174e-16,0,1e-11,15885,1.29490174e-05
roehr,1.2948202199999998e-16,0,1e-11,15884,1.29482022e-05
stcok,1.29465719e-16,0,1e-11,15882,1.29465719e-05
ratse,1.29457567e-16,0,1e-11,15881,1.29457567e-05
fasch,1.29449415e-16,0,1e-11,15880,1.29449415e-05
gkrls,1.29441264e-16,0,1e-11,15879,1.29441264e-05
tenen,1.2943311199999999e-16,0,1e-11,15878,1.29433112e-05
inway,1.2942495999999999e-16,0,1e-11,15877,1.2942496e-05
actec,1.2941680899999998e-16,0,1e-11,15876,1.29416809e-05
vusys,1.29400505e-16,0,1e-11,15874,1.29400505e-05
thoen,1.29400505e-16,0,1e-11,15874,1.29400505e-05
jesco,1.29400505e-16,0,1e-11,15874,1.29400505e-05
grops,1.29400505e-16,0,1e-11,15874,1.29400505e-05
boria,1.29392353e-16,0,1e-11,15873,1.29392353e-05
yaara,1.29384202e-16,0,1e-11,15872,1.29384202e-05
moosh,1.29384202e-16,0,1e-11,15872,1.29384202e-05
nised,1.2937605e-16,0,1e-11,15871,1.2937605e-05
garia,1.29367898e-16,0,1e-11,15870,1.29367898e-05
twotd,1.29351595e-16,0,1e-11,15868,1.29351595e-05
psamp,1.2934344299999998e-16,0,1e-11,15867,1.29343443e-05
yajur,1.29335291e-16,0,1e-11,15866,1.29335291e-05
prinn,1.29335291e-16,0,1e-11,15866,1.29335291e-05
laius,1.2932714e-16,0,1e-11,15865,1.2932714e-05
sbics,1.29302684e-16,0,1e-11,15862,1.29302684e-05
fahrt,1.29302684e-16,0,1e-11,15862,1.29302684e-05
birns,1.29302684e-16,0,1e-11,15862,1.29302684e-05
qntal,1.2929453299999998e-16,0,1e-11,15861,1.29294533e-05
lohia,1.2929453299999998e-16,0,1e-11,15861,1.29294533e-05
haruf,1.29286381e-16,0,1e-11,15860,1.29286381e-05
becon,1.29286381e-16,0,1e-11,15860,1.29286381e-05
onega,1.29270077e-16,0,1e-11,15858,1.29270077e-05
vinus,1.29261926e-16,0,1e-11,15857,1.29261926e-05
nejdl,1.29261926e-16,0,1e-11,15857,1.29261926e-05
leoma,1.29245622e-16,0,1e-11,15855,1.29245622e-05
kainz,1.2921301499999998e-16,0,1e-11,15851,1.29213015e-05
ipsps,1.2920486399999998e-16,0,1e-11,15850,1.29204864e-05
kieff,1.29196712e-16,0,1e-11,15849,1.29196712e-05
nagog,1.2918856e-16,0,1e-11,15848,1.2918856e-05
reqts,1.29172257e-16,0,1e-11,15846,1.29172257e-05
gdome,1.29172257e-16,0,1e-11,15846,1.29172257e-05
herdy,1.2915595299999999e-16,0,1e-11,15844,1.29155953e-05
ystyr,1.2912334599999998e-16,0,1e-11,15840,1.29123346e-05
usura,1.29115195e-16,0,1e-11,15839,1.29115195e-05
urbes,1.29115195e-16,0,1e-11,15839,1.29115195e-05
gabab,1.29107043e-16,0,1e-11,15838,1.29107043e-05
fumie,1.29098891e-16,0,1e-11,15837,1.29098891e-05
elgan,1.2908258799999998e-16,0,1e-11,15835,1.29082588e-05
hxcdf,1.29074436e-16,0,1e-11,15834,1.29074436e-05
shobe,1.29066284e-16,0,1e-11,15833,1.29066284e-05
quady,1.29066284e-16,0,1e-11,15833,1.29066284e-05
wakan,1.29049981e-16,0,1e-11,15831,1.29049981e-05
usfaq,1.29049981e-16,0,1e-11,15831,1.29049981e-05
salsy,1.29049981e-16,0,1e-11,15831,1.29049981e-05
msadc,1.29049981e-16,0,1e-11,15831,1.29049981e-05
cpunk,1.29049981e-16,0,1e-11,15831,1.29049981e-05
blakk,1.29049981e-16,0,1e-11,15831,1.29049981e-05
vdieo,1.29033677e-16,0,1e-11,15829,1.29033677e-05
sohum,1.2901737399999998e-16,0,1e-11,15827,1.29017374e-05
ramsi,1.2901737399999998e-16,0,1e-11,15827,1.29017374e-05
meral,1.2901737399999998e-16,0,1e-11,15827,1.29017374e-05
clode,1.2901737399999998e-16,0,1e-11,15827,1.29017374e-05
chano,1.2901737399999998e-16,0,1e-11,15827,1.29017374e-05
peret,1.28992919e-16,0,1e-11,15824,1.28992919e-05
echar,1.28992919e-16,0,1e-11,15824,1.28992919e-05
kokee,1.28976615e-16,0,1e-11,15822,1.28976615e-05
emens,1.28968464e-16,0,1e-11,15821,1.28968464e-05
autwn,1.28968464e-16,0,1e-11,15821,1.28968464e-05
garaj,1.2896031199999999e-16,0,1e-11,15820,1.28960312e-05
yageo,1.2894400799999998e-16,0,1e-11,15818,1.28944008e-05
isale,1.2894400799999998e-16,0,1e-11,15818,1.28944008e-05
aniem,1.28919553e-16,0,1e-11,15815,1.28919553e-05
ratex,1.28911402e-16,0,1e-11,15814,1.28911402e-05
megye,1.28886946e-16,0,1e-11,15811,1.28886946e-05
sinet,1.28870643e-16,0,1e-11,15809,1.28870643e-05
getwd,1.28870643e-16,0,1e-11,15809,1.28870643e-05
ccris,1.28870643e-16,0,1e-11,15809,1.28870643e-05
xpose,1.28854339e-16,0,1e-11,15807,1.28854339e-05
sterl,1.28854339e-16,0,1e-11,15807,1.28854339e-05
karvy,1.28854339e-16,0,1e-11,15807,1.28854339e-05
gaerc,1.28838036e-16,0,1e-11,15805,1.28838036e-05
phmsa,1.2882173299999998e-16,0,1e-11,15803,1.28821733e-05
blonk,1.2882173299999998e-16,0,1e-11,15803,1.28821733e-05
bfree,1.2881358099999998e-16,0,1e-11,15802,1.28813581e-05
utpal,1.28805429e-16,0,1e-11,15801,1.28805429e-05
licet,1.2879727699999998e-16,0,1e-11,15800,1.28797277e-05
kfail,1.28780974e-16,0,1e-11,15798,1.28780974e-05
kantz,1.28780974e-16,0,1e-11,15798,1.28780974e-05
igier,1.2876467e-16,0,1e-11,15796,1.2876467e-05
fevzi,1.2876467e-16,0,1e-11,15796,1.2876467e-05
wmode,1.2875651899999999e-16,0,1e-11,15795,1.28756519e-05
mauel,1.28748367e-16,0,1e-11,15794,1.28748367e-05
antwi,1.28748367e-16,0,1e-11,15794,1.28748367e-05
glowy,1.2874021499999998e-16,0,1e-11,15793,1.28740215e-05
fubon,1.28732064e-16,0,1e-11,15792,1.28732064e-05
mpoys,1.2872391199999998e-16,0,1e-11,15791,1.28723912e-05
ppcli,1.2871576e-16,0,1e-11,15790,1.2871576e-05
vogle,1.28707608e-16,0,1e-11,15789,1.28707608e-05
yenko,1.2868315299999999e-16,0,1e-11,15786,1.28683153e-05
spped,1.2866685e-16,0,1e-11,15784,1.2866685e-05
pwyll,1.2866685e-16,0,1e-11,15784,1.2866685e-05
mskcc,1.2866685e-16,0,1e-11,15784,1.2866685e-05
mrben,1.2866685e-16,0,1e-11,15784,1.2866685e-05
gggca,1.2866685e-16,0,1e-11,15784,1.2866685e-05
camil,1.2866685e-16,0,1e-11,15784,1.2866685e-05
xcard,1.2865869799999998e-16,0,1e-11,15783,1.28658698e-05
ulicy,1.2865869799999998e-16,0,1e-11,15783,1.28658698e-05
snmpc,1.28650546e-16,0,1e-11,15782,1.28650546e-05
imoto,1.28642395e-16,0,1e-11,15781,1.28642395e-05
aidoo,1.28634243e-16,0,1e-11,15780,1.28634243e-05
famus,1.28626091e-16,0,1e-11,15779,1.28626091e-05
phing,1.28609788e-16,0,1e-11,15777,1.28609788e-05
smyre,1.2860163599999998e-16,0,1e-11,15776,1.28601636e-05
csuci,1.2860163599999998e-16,0,1e-11,15776,1.28601636e-05
skipg,1.28577181e-16,0,1e-11,15773,1.28577181e-05
vrand,1.28569029e-16,0,1e-11,15772,1.28569029e-05
takie,1.28569029e-16,0,1e-11,15772,1.28569029e-05
sytex,1.2855272599999999e-16,0,1e-11,15770,1.28552726e-05
kivel,1.2853642199999998e-16,0,1e-11,15768,1.28536422e-05
akeru,1.2853642199999998e-16,0,1e-11,15768,1.28536422e-05
okoro,1.2852827e-16,0,1e-11,15767,1.2852827e-05
ledas,1.28520119e-16,0,1e-11,15766,1.28520119e-05
fysik,1.28503815e-16,0,1e-11,15764,1.28503815e-05
torit,1.28495663e-16,0,1e-11,15763,1.28495663e-05
pergi,1.28495663e-16,0,1e-11,15763,1.28495663e-05
iteam,1.28495663e-16,0,1e-11,15763,1.28495663e-05
toggi,1.2847935999999999e-16,0,1e-11,15761,1.2847936e-05
ootes,1.2847120799999998e-16,0,1e-11,15760,1.28471208e-05
gizzy,1.2847120799999998e-16,0,1e-11,15760,1.28471208e-05
bigod,1.2846305699999998e-16,0,1e-11,15759,1.28463057e-05
klehs,1.28446753e-16,0,1e-11,15757,1.28446753e-05
ssadm,1.28438601e-16,0,1e-11,15756,1.28438601e-05
bryte,1.28438601e-16,0,1e-11,15756,1.28438601e-05
kaoma,1.2843045e-16,0,1e-11,15755,1.2843045e-05
kimpo,1.28422298e-16,0,1e-11,15754,1.28422298e-05
blanu,1.28422298e-16,0,1e-11,15754,1.28422298e-05
vflag,1.28414146e-16,0,1e-11,15753,1.28414146e-05
eboli,1.28405994e-16,0,1e-11,15752,1.28405994e-05
fidap,1.28389691e-16,0,1e-11,15750,1.28389691e-05
disam,1.2838153899999998e-16,0,1e-11,15749,1.28381539e-05
tohan,1.28373388e-16,0,1e-11,15748,1.28373388e-05
riach,1.28373388e-16,0,1e-11,15748,1.28373388e-05
rewey,1.28373388e-16,0,1e-11,15748,1.28373388e-05
svcds,1.28357084e-16,0,1e-11,15746,1.28357084e-05
gstor,1.28348932e-16,0,1e-11,15745,1.28348932e-05
greim,1.2834078099999998e-16,0,1e-11,15744,1.28340781e-05
vadas,1.2833262899999998e-16,0,1e-11,15743,1.28332629e-05
jcode,1.28324477e-16,0,1e-11,15742,1.28324477e-05
akhal,1.28308174e-16,0,1e-11,15740,1.28308174e-05
razov,1.28300022e-16,0,1e-11,15739,1.28300022e-05
vejar,1.2829187e-16,0,1e-11,15738,1.2829187e-05
palak,1.2829187e-16,0,1e-11,15738,1.2829187e-05
osato,1.2829187e-16,0,1e-11,15738,1.2829187e-05
dossy,1.2827556699999999e-16,0,1e-11,15736,1.28275567e-05
roodt,1.2825926299999998e-16,0,1e-11,15734,1.28259263e-05
lampl,1.28251112e-16,0,1e-11,15733,1.28251112e-05
jovin,1.28251112e-16,0,1e-11,15733,1.28251112e-05
nwall,1.2824295999999997e-16,0,1e-11,15732,1.2824296e-05
nidri,1.2824295999999997e-16,0,1e-11,15732,1.2824296e-05
herde,1.2824295999999997e-16,0,1e-11,15732,1.2824296e-05
gigan,1.28234808e-16,0,1e-11,15731,1.28234808e-05
daveh,1.28234808e-16,0,1e-11,15731,1.28234808e-05
ciarn,1.28234808e-16,0,1e-11,15731,1.28234808e-05
kotla,1.28226656e-16,0,1e-11,15730,1.28226656e-05
sappo,1.28218505e-16,0,1e-11,15729,1.28218505e-05
xmess,1.2821035299999999e-16,0,1e-11,15728,1.28210353e-05
kaeru,1.2820220099999999e-16,0,1e-11,15727,1.28202201e-05
ebeye,1.2819405e-16,0,1e-11,15726,1.2819405e-05
unted,1.28177746e-16,0,1e-11,15724,1.28177746e-05
guapa,1.28177746e-16,0,1e-11,15724,1.28177746e-05
edgin,1.28177746e-16,0,1e-11,15724,1.28177746e-05
ozami,1.28169594e-16,0,1e-11,15723,1.28169594e-05
datat,1.28169594e-16,0,1e-11,15723,1.28169594e-05
colrs,1.28169594e-16,0,1e-11,15723,1.28169594e-05
toola,1.28153291e-16,0,1e-11,15721,1.28153291e-05
exene,1.28153291e-16,0,1e-11,15721,1.28153291e-05
selys,1.2813698799999998e-16,0,1e-11,15719,1.28136988e-05
cober,1.2813698799999998e-16,0,1e-11,15719,1.28136988e-05
barno,1.28128836e-16,0,1e-11,15718,1.28128836e-05
shuja,1.28112532e-16,0,1e-11,15716,1.28112532e-05
oatey,1.28112532e-16,0,1e-11,15716,1.28112532e-05
mshda,1.28112532e-16,0,1e-11,15716,1.28112532e-05
memek,1.28112532e-16,0,1e-11,15716,1.28112532e-05
redig,1.28104381e-16,0,1e-11,15715,1.28104381e-05
moena,1.28096229e-16,0,1e-11,15714,1.28096229e-05
llana,1.28088077e-16,0,1e-11,15713,1.28088077e-05
oxstu,1.28079925e-16,0,1e-11,15712,1.28079925e-05
nyloc,1.28079925e-16,0,1e-11,15712,1.28079925e-05
biram,1.2806362199999998e-16,0,1e-11,15710,1.28063622e-05
cales,1.2805546999999998e-16,0,1e-11,15709,1.2805547e-05
tolka,1.28047319e-16,0,1e-11,15708,1.28047319e-05
osdem,1.28039167e-16,0,1e-11,15707,1.28039167e-05
lenel,1.28031015e-16,0,1e-11,15706,1.28031015e-05
daxue,1.28031015e-16,0,1e-11,15706,1.28031015e-05
frano,1.28022863e-16,0,1e-11,15705,1.28022863e-05
tobor,1.2799025599999998e-16,0,1e-11,15701,1.27990256e-05
dtors,1.27973953e-16,0,1e-11,15699,1.27973953e-05
caura,1.27973953e-16,0,1e-11,15699,1.27973953e-05
loopt,1.27965801e-16,0,1e-11,15698,1.27965801e-05
kisii,1.27965801e-16,0,1e-11,15698,1.27965801e-05
nevyn,1.27941346e-16,0,1e-11,15695,1.27941346e-05
trota,1.2793319399999999e-16,0,1e-11,15694,1.27933194e-05
synop,1.2793319399999999e-16,0,1e-11,15694,1.27933194e-05
drugw,1.2793319399999999e-16,0,1e-11,15694,1.27933194e-05
youki,1.27925043e-16,0,1e-11,15693,1.27925043e-05
murer,1.27925043e-16,0,1e-11,15693,1.27925043e-05
beida,1.27908739e-16,0,1e-11,15691,1.27908739e-05
kaiso,1.27884284e-16,0,1e-11,15688,1.27884284e-05
dupee,1.27884284e-16,0,1e-11,15688,1.27884284e-05
croud,1.27884284e-16,0,1e-11,15688,1.27884284e-05
braum,1.27884284e-16,0,1e-11,15688,1.27884284e-05
othes,1.27876132e-16,0,1e-11,15687,1.27876132e-05
konin,1.27876132e-16,0,1e-11,15687,1.27876132e-05
accad,1.27876132e-16,0,1e-11,15687,1.27876132e-05
apops,1.27867981e-16,0,1e-11,15686,1.27867981e-05
wazza,1.2785982899999998e-16,0,1e-11,15685,1.27859829e-05
nupur,1.2785982899999998e-16,0,1e-11,15685,1.27859829e-05
impco,1.2785982899999998e-16,0,1e-11,15685,1.27859829e-05
buang,1.2785982899999998e-16,0,1e-11,15685,1.27859829e-05
jirsa,1.27851677e-16,0,1e-11,15684,1.27851677e-05
feasi,1.27851677e-16,0,1e-11,15684,1.27851677e-05
danel,1.27851677e-16,0,1e-11,15684,1.27851677e-05
laque,1.27835374e-16,0,1e-11,15682,1.27835374e-05
evdev,1.27827222e-16,0,1e-11,15681,1.27827222e-05
ancap,1.2781907e-16,0,1e-11,15680,1.2781907e-05
trius,1.27810918e-16,0,1e-11,15679,1.27810918e-05
jinki,1.27810918e-16,0,1e-11,15679,1.27810918e-05
btfss,1.27810918e-16,0,1e-11,15679,1.27810918e-05
odlum,1.2780276699999999e-16,0,1e-11,15678,1.27802767e-05
sdmsg,1.2777831199999998e-16,0,1e-11,15675,1.27778312e-05
ssago,1.2777016e-16,0,1e-11,15674,1.2777016e-05
polet,1.2777016e-16,0,1e-11,15674,1.2777016e-05
ayths,1.2777016e-16,0,1e-11,15674,1.2777016e-05
unhrc,1.27745705e-16,0,1e-11,15671,1.27745705e-05
laage,1.2772940099999999e-16,0,1e-11,15669,1.27729401e-05
ihlen,1.2772940099999999e-16,0,1e-11,15669,1.27729401e-05
balka,1.27713098e-16,0,1e-11,15667,1.27713098e-05
acaai,1.27713098e-16,0,1e-11,15667,1.27713098e-05
skwib,1.27704946e-16,0,1e-11,15666,1.27704946e-05
heeks,1.27704946e-16,0,1e-11,15666,1.27704946e-05
fathy,1.27704946e-16,0,1e-11,15666,1.27704946e-05
hayko,1.27664187e-16,0,1e-11,15661,1.27664187e-05
saona,1.2765603599999998e-16,0,1e-11,15660,1.27656036e-05
reish,1.2765603599999998e-16,0,1e-11,15660,1.27656036e-05
yagya,1.2763973199999998e-16,0,1e-11,15658,1.27639732e-05
dawit,1.2763973199999998e-16,0,1e-11,15658,1.27639732e-05
casso,1.2763973199999998e-16,0,1e-11,15658,1.27639732e-05
avctx,1.2763973199999998e-16,0,1e-11,15658,1.27639732e-05
haina,1.2763158e-16,0,1e-11,15657,1.2763158e-05
rqstd,1.2759897399999999e-16,0,1e-11,15653,1.27598974e-05
rizon,1.2759897399999999e-16,0,1e-11,15653,1.27598974e-05
selge,1.2759082199999998e-16,0,1e-11,15652,1.27590822e-05
prach,1.2758266999999998e-16,0,1e-11,15651,1.2758267e-05
nuity,1.2757451799999998e-16,0,1e-11,15650,1.27574518e-05
hmpao,1.2757451799999998e-16,0,1e-11,15650,1.27574518e-05
dosso,1.27566367e-16,0,1e-11,15649,1.27566367e-05
murdy,1.27558215e-16,0,1e-11,15648,1.27558215e-05
kukai,1.27558215e-16,0,1e-11,15648,1.27558215e-05
bauru,1.27558215e-16,0,1e-11,15648,1.27558215e-05
pesta,1.27550063e-16,0,1e-11,15647,1.27550063e-05
yaddo,1.27541911e-16,0,1e-11,15646,1.27541911e-05
nored,1.27541911e-16,0,1e-11,15646,1.27541911e-05
nimhe,1.27541911e-16,0,1e-11,15646,1.27541911e-05
ukoug,1.2753375999999999e-16,0,1e-11,15645,1.2753376e-05
lunae,1.2753375999999999e-16,0,1e-11,15645,1.2753376e-05
durka,1.27525608e-16,0,1e-11,15644,1.27525608e-05
annia,1.27525608e-16,0,1e-11,15644,1.27525608e-05
khwai,1.2751745599999998e-16,0,1e-11,15643,1.27517456e-05
staes,1.27509305e-16,0,1e-11,15642,1.27509305e-05
hegge,1.27509305e-16,0,1e-11,15642,1.27509305e-05
alynn,1.27509305e-16,0,1e-11,15642,1.27509305e-05
sbimc,1.2750115299999998e-16,0,1e-11,15641,1.27501153e-05
gajic,1.27493001e-16,0,1e-11,15640,1.27493001e-05
aerin,1.27493001e-16,0,1e-11,15640,1.27493001e-05
nulty,1.27484849e-16,0,1e-11,15639,1.27484849e-05
fooey,1.27484849e-16,0,1e-11,15639,1.27484849e-05
zshop,1.27468546e-16,0,1e-11,15637,1.27468546e-05
mekas,1.27468546e-16,0,1e-11,15637,1.27468546e-05
